model,activation,dropout,epochs,batch_size,train_loss,train_acc,test_loss,test_acc,gap,fit_time_s
Mish,mish,0.0,40,16384,1.049587607383728,0.6773999929428101,1.05016028881073,0.6739000082015991,0.0034999847412109375,25.540706100000534
ReLU+Drop0.1,relu,0.1,40,16384,1.1587133407592773,0.6396666765213013,1.0958956480026245,0.6657000184059143,-0.026033341884613037,26.243766100000357
ReLU+Drop0.2,relu,0.2,40,16384,1.2097162008285522,0.6183500289916992,1.0813194513320923,0.6841999888420105,-0.06584995985031128,26.178767700002936
ReLU+Drop0.4,relu,0.4,40,16384,1.4057270288467407,0.5170333385467529,1.1944390535354614,0.6435999870300293,-0.12656664848327637,25.713513899994723
ReLU+Drop0.5,relu,0.5,40,16384,1.6295154094696045,0.43246665596961975,1.4031859636306763,0.6152999997138977,-0.18283334374427795,25.49911969999812
ReLU+Drop0.6,relu,0.6,40,16384,1.7602840662002563,0.37123334407806396,1.5192211866378784,0.6330999732017517,-0.26186662912368774,24.073036899993895
ReLU+Drop0.7,relu,0.7,40,16384,1.9505749940872192,0.2957000136375427,1.7215300798416138,0.5867000222206116,-0.29100000858306885,23.75902980000683
ReLU+Drop0.8,relu,0.8,40,16384,2.182391881942749,0.19566667079925537,2.0441737174987793,0.5623999834060669,-0.3667333126068115,23.74152150000009
ReLU+Drop0.9,relu,0.9,40,16384,2.3090615272521973,0.12701666355133057,2.2688212394714355,0.31929999589920044,-0.19228333234786987,23.74804959999892
Sigmoid,sigmoid,0.0,50,32,0.3773590624332428,0.8653833270072937,0.4228433072566986,0.8482999801635742,0.017083346843719482,101.79192690000491
ReLU,relu,0.0,50,32,0.1580941081047058,0.9448000192642212,0.393757164478302,0.8715999722480774,0.0732000470161438,98.36598270000104
ReLU+Dropout,relu,0.3,50,32,0.2491079568862915,0.9089000225067139,0.31764906644821167,0.8883000016212463,0.02060002088546753,97.76904859999922
GELU,gelu,0.0,50,32,0.20266452431678772,0.9260333180427551,0.34216204285621643,0.8799999952316284,0.04603332281112671,96.72222200000397
ReLU+Drop0.1,relu,0.1,50,32,0.19428691267967224,0.9289500117301941,0.3323274850845337,0.8859000205993652,0.04304999113082886,97.30332210000051
Mish,mish,0.0,50,32,0.2114814966917038,0.9235166907310486,0.3432771861553192,0.8797000050544739,0.04381668567657471,101.89367169999605
ReLU+Drop0.2,relu,0.2,50,32,0.22243791818618774,0.9179333448410034,0.31286054849624634,0.8924999833106995,0.025433361530303955,104.24289209999552
ReLU+Drop0.4,relu,0.4,50,32,0.27345800399780273,0.9008833169937134,0.32645365595817566,0.8845000267028809,0.01638329029083252,104.5773901000066
ReLU+Drop0.5,relu,0.5,50,32,0.31051838397979736,0.8872833251953125,0.33458271622657776,0.8816999793052673,0.005583345890045166,104.63054920000286
ReLU+Drop0.6,relu,0.6,50,32,0.35097891092300415,0.8765666484832764,0.34645387530326843,0.8761000037193298,0.0004666447639465332,104.9652444999956
ReLU+Drop0.7,relu,0.7,50,32,0.42269963026046753,0.8521833419799805,0.36841869354248047,0.8683000206947327,-0.016116678714752197,105.17260809999425
ReLU+Drop0.8,relu,0.8,50,32,0.6095613241195679,0.786383330821991,0.47333666682243347,0.8360000252723694,-0.04961669445037842,106.36641059999965
Sigmoid,sigmoid,0.0,50,64,0.4330250322818756,0.8467333316802979,0.4689211845397949,0.8320000171661377,0.014733314514160156,64.87440810000408
ReLU,relu,0.0,50,64,0.22844654321670532,0.9195333123207092,0.38811129331588745,0.8669000267982483,0.05263328552246094,61.27036990000488
ReLU+Dropout,relu,0.3,50,64,0.2977187931537628,0.8931166529655457,0.3325507342815399,0.8809000253677368,0.012216627597808838,63.58152490000066
GELU,gelu,0.0,50,64,0.26381078362464905,0.9045500159263611,0.3880388140678406,0.8633000254631042,0.041249990463256836,63.46562210000411
Mish,mish,0.0,50,64,0.27347299456596375,0.8999666571617126,0.3778020143508911,0.8604000210762024,0.039566636085510254,70.17536269999982
ReLU+Drop0.9,relu,0.9,50,32,1.1775102615356445,0.5188000202178955,0.8961554765701294,0.6442999839782715,-0.12549996376037598,107.3686222000033
ReLU+Drop0.1,relu,0.1,50,64,0.24959111213684082,0.9097333550453186,0.3306911587715149,0.8809999823570251,0.028733372688293457,68.16154819999792
ReLU+Drop0.2,relu,0.2,50,64,0.2710177004337311,0.902483344078064,0.32581132650375366,0.8827999830245972,0.019683361053466797,66.43239530000574
ReLU+Drop0.4,relu,0.4,50,64,0.32315361499786377,0.8847833275794983,0.3364515006542206,0.8809000253677368,0.0038833022117614746,66.2513994999972
ReLU+Drop0.5,relu,0.5,50,64,0.35134175419807434,0.8762166500091553,0.34696778655052185,0.8748000264167786,0.001416623592376709,66.63157569999748
ReLU+Drop0.6,relu,0.6,50,64,0.3905842900276184,0.8634999990463257,0.36145204305648804,0.8708000183105469,-0.007300019264221191,66.18378040000243
ReLU+Drop0.7,relu,0.7,50,64,0.4580250382423401,0.8449166417121887,0.38819655776023865,0.8597999811172485,-0.014883339405059814,66.42111149999982
Sigmoid,sigmoid,0.0,50,128,0.50982666015625,0.8183500170707703,0.5353025197982788,0.8052999973297119,0.01305001974105835,44.15143349999562
ReLU,relu,0.0,50,128,0.2889459729194641,0.8966000080108643,0.38386863470077515,0.8637999892234802,0.03280001878738403,42.415678400000616
ReLU+Dropout,relu,0.3,50,128,0.3522225022315979,0.8751166462898254,0.3582037389278412,0.870199978351593,0.004916667938232422,44.81017670000438
ReLU+Drop0.8,relu,0.8,50,64,0.6236665844917297,0.7843499779701233,0.4731544554233551,0.8363000154495239,-0.051950037479400635,67.70220510000217
ReLU+Drop0.9,relu,0.9,50,64,1.1126705408096313,0.5532000064849854,0.8125976920127869,0.7056999802589417,-0.1524999737739563,67.2574026000002
GELU,gelu,0.0,50,128,0.3171605169773102,0.887066662311554,0.4008955955505371,0.8590999841690063,0.027966678142547607,44.30819809999957
ReLU+Drop0.1,relu,0.1,50,128,0.3122619390487671,0.8892666697502136,0.3506031632423401,0.8741999864578247,0.015066683292388916,44.66006560000096
Mish,mish,0.0,50,128,0.32331299781799316,0.884850025177002,0.3974064886569977,0.8597999811172485,0.025050044059753418,48.13966740000615
ReLU+Drop0.2,relu,0.2,50,128,0.3298957943916321,0.881850004196167,0.35488733649253845,0.8722000122070312,0.009649991989135742,44.13701359999686
ReLU+Drop0.4,relu,0.4,50,128,0.37594762444496155,0.866516649723053,0.3687703609466553,0.866100013256073,0.00041663646697998047,44.92805249999947
ReLU+Drop0.5,relu,0.5,50,128,0.40553247928619385,0.8586333394050598,0.3779887557029724,0.8633000254631042,-0.004666686058044434,44.77378509999835
ReLU+Drop0.6,relu,0.6,50,128,0.44668397307395935,0.8446499705314636,0.39468762278556824,0.8592000007629395,-0.01455003023147583,44.85132989999693
ReLU+Drop0.7,relu,0.7,50,128,0.5124997496604919,0.8259000182151794,0.419514536857605,0.848800003528595,-0.022899985313415527,46.345938899998146
ReLU+Drop0.8,relu,0.8,50,128,0.6969313621520996,0.7478333115577698,0.5273648500442505,0.8222000002861023,-0.07436668872833252,46.644678699994984
Sigmoid,sigmoid,0.0,50,256,0.6159453988075256,0.7781833410263062,0.6325452327728271,0.7706999778747559,0.007483363151550293,35.33002999999735
ReLU,relu,0.0,50,256,0.34539008140563965,0.878766655921936,0.4117164611816406,0.8543999791145325,0.024366676807403564,33.54936979999911
ReLU+Drop0.9,relu,0.9,50,128,1.232954978942871,0.48998332023620605,0.9870002865791321,0.6281999945640564,-0.13821667432785034,47.296750900000916
ReLU+Dropout,relu,0.3,50,256,0.41241905093193054,0.8561166524887085,0.3988437354564667,0.8561000227928162,1.6629695892333984e-05,39.4685524000015
GELU,gelu,0.0,50,256,0.367735892534256,0.8703833222389221,0.45836713910102844,0.8431000113487244,0.027283310890197754,35.99567930000194
Mish,mish,0.0,50,256,0.3678150177001953,0.8712499737739563,0.44075947999954224,0.8449000120162964,0.026349961757659912,38.66725939999742
ReLU+Drop0.1,relu,0.1,50,256,0.36650362610816956,0.871150016784668,0.3875378370285034,0.861299991607666,0.009850025177001953,38.96591649999755
ReLU+Drop0.2,relu,0.2,50,256,0.38673272728919983,0.8632833361625671,0.3914739191532135,0.8586999773979187,0.0045833587646484375,39.37870350000594
ReLU+Drop0.4,relu,0.4,50,256,0.43669435381889343,0.8461499810218811,0.40740644931793213,0.853600025177002,-0.00745004415512085,39.424443099997006
ReLU+Drop0.5,relu,0.5,50,256,0.47079670429229736,0.8355500102043152,0.42163145542144775,0.847100019454956,-0.01155000925064087,39.68752990000212
ReLU+Drop0.6,relu,0.6,50,256,0.513422966003418,0.8227166533470154,0.4356655776500702,0.8442999720573425,-0.02158331871032715,38.739880499997525
ReLU+Drop0.7,relu,0.7,50,256,0.5901168584823608,0.797166645526886,0.4673074781894684,0.8335000276565552,-0.03633338212966919,38.55516820000048
ReLU+Drop0.8,relu,0.8,50,256,0.7768303751945496,0.7131500244140625,0.5848539471626282,0.7924000024795532,-0.07924997806549072,38.49286510000093
Sigmoid,sigmoid,0.0,50,512,0.8210494518280029,0.7276166677474976,0.8283616900444031,0.7204999923706055,0.00711667537689209,28.553170600003796
ReLU+Drop0.9,relu,0.9,50,256,1.507356882095337,0.3719666600227356,1.2642041444778442,0.5824999809265137,-0.21053332090377808,38.43149109999649
ReLU,relu,0.0,50,512,0.39701205492019653,0.8633666634559631,0.4570446312427521,0.84170001745224,0.021666646003723145,28.35996840000007
ReLU+Dropout,relu,0.3,50,512,0.47595828771591187,0.8341000080108643,0.4482237696647644,0.8414999842643738,-0.0073999762535095215,32.95857239999896
GELU,gelu,0.0,50,512,0.416164755821228,0.8545833230018616,0.48096343874931335,0.8305000066757202,0.024083316326141357,31.189352100001997
Mish,mish,0.0,50,512,0.4157838225364685,0.8542500138282776,0.4837046265602112,0.8302000164985657,0.024049997329711914,33.21408639999572
ReLU+Drop0.1,relu,0.1,50,512,0.42813432216644287,0.8503166437149048,0.43166235089302063,0.8460999727249146,0.004216670989990234,33.7454121999981
ReLU+Drop0.2,relu,0.2,50,512,0.4532129168510437,0.8410333395004272,0.4403573274612427,0.8431000113487244,-0.002066671848297119,33.696783399995184
ReLU+Drop0.4,relu,0.4,50,512,0.5045995116233826,0.8248166441917419,0.45365479588508606,0.8382999897003174,-0.01348334550857544,33.840442200002144
ReLU+Drop0.5,relu,0.5,50,512,0.5484211444854736,0.8080499768257141,0.47079458832740784,0.8305000066757202,-0.022450029850006104,33.758272099999886
ReLU+Drop0.6,relu,0.6,50,512,0.6095138192176819,0.788183331489563,0.49762415885925293,0.8206999897956848,-0.032516658306121826,33.902804500001366
ReLU+Drop0.7,relu,0.7,50,512,0.6960785984992981,0.7543833255767822,0.5369821190834045,0.8111000061035156,-0.0567166805267334,34.13924099999713
ReLU+Drop0.8,relu,0.8,50,512,0.8936612010002136,0.6667666435241699,0.6492840647697449,0.7713000178337097,-0.1045333743095398,34.11199879999913
ReLU+Drop0.9,relu,0.9,50,512,1.4977855682373047,0.38751667737960815,1.3136757612228394,0.5383999943733215,-0.15088331699371338,34.117845799999486
Sigmoid,sigmoid,0.0,50,1024,1.1373063325881958,0.6729999780654907,1.1381921768188477,0.6642000079154968,0.008799970149993896,27.728316499997163
ReLU,relu,0.0,50,1024,0.4511565566062927,0.843500018119812,0.485227108001709,0.8314999938011169,0.012000024318695068,27.816301200000453
ReLU+Dropout,relu,0.3,50,1024,0.5628036260604858,0.8049499988555908,0.5100218057632446,0.8192999958992004,-0.01434999704360962,30.597452499998326
GELU,gelu,0.0,50,1024,0.4589904546737671,0.8415666818618774,0.5090945363044739,0.8217999935150146,0.019766688346862793,28.59249650000129
Mish,mish,0.0,50,1024,0.4553517997264862,0.8437666893005371,0.4971773326396942,0.8273000121116638,0.01646667718887329,30.144237799999246
ReLU+Drop0.1,relu,0.1,50,1024,0.5054465532302856,0.8269333243370056,0.491534024477005,0.829800009727478,-0.002866685390472412,30.29715859999851
ReLU+Drop0.2,relu,0.2,50,1024,0.5267226696014404,0.8192833065986633,0.4932188391685486,0.8274000287055969,-0.008116722106933594,30.40049920000456
ReLU+Drop0.4,relu,0.4,50,1024,0.6018336415290833,0.7926499843597412,0.5200890898704529,0.8185999989509583,-0.02595001459121704,29.898550300000352
ReLU+Drop0.5,relu,0.5,50,1024,0.6472582221031189,0.772516667842865,0.5401620864868164,0.8086000084877014,-0.036083340644836426,29.842308200000843
ReLU+Drop0.6,relu,0.6,50,1024,0.7252809405326843,0.7415833473205566,0.5770139098167419,0.7903000116348267,-0.04871666431427002,30.113112099999853
ReLU+Drop0.7,relu,0.7,50,1024,0.8547386527061462,0.6863333582878113,0.6568554639816284,0.7558000087738037,-0.06946665048599243,30.03146800000104
ReLU+Drop0.8,relu,0.8,50,1024,1.087241768836975,0.5952833294868469,0.7809724807739258,0.7304999828338623,-0.13521665334701538,30.261836200006655
ReLU+Drop0.9,relu,0.9,50,1024,1.7375801801681519,0.3375166654586792,1.4633045196533203,0.5404000282287598,-0.20288336277008057,30.3570561000015
Sigmoid,sigmoid,0.0,50,2048,1.573749303817749,0.5961833596229553,1.5694208145141602,0.5946999788284302,0.0014833807945251465,26.701746200000343
ReLU,relu,0.0,50,2048,0.5187162160873413,0.826449990272522,0.5435979962348938,0.8120999932289124,0.01434999704360962,26.977062099998875
ReLU+Dropout,relu,0.3,50,2048,0.6715728044509888,0.7703166604042053,0.587486207485199,0.7990999817848206,-0.028783321380615234,30.049794899998233
GELU,gelu,0.0,50,2048,0.5159046053886414,0.8256166577339172,0.5444236993789673,0.8136000037193298,0.012016654014587402,28.56543700000475
Mish,mish,0.0,50,2048,0.5160688161849976,0.826116681098938,0.5407331585884094,0.8138999938964844,0.012216687202453613,30.17984169999545
ReLU+Drop0.1,relu,0.1,50,2048,0.5824684500694275,0.8009833097457886,0.5531570315361023,0.8119999766349792,-0.011016666889190674,30.089760900002148
ReLU+Drop0.2,relu,0.2,50,2048,0.6336016654968262,0.7793999910354614,0.5813651084899902,0.7972999811172485,-0.01789999008178711,30.20106169999781
ReLU+Drop0.4,relu,0.4,50,2048,0.7373858094215393,0.7437333464622498,0.6224431395530701,0.7793999910354614,-0.03566664457321167,30.161262499997974
ReLU+Drop0.5,relu,0.5,50,2048,0.7926177978515625,0.7176833152770996,0.6417912244796753,0.7723000049591064,-0.054616689682006836,30.431965800002217
ReLU+Drop0.6,relu,0.6,50,2048,0.8960500359535217,0.6715999841690063,0.7021564245223999,0.7419999837875366,-0.07039999961853027,30.564443900002516
ReLU+Drop0.7,relu,0.7,50,2048,1.0242798328399658,0.6216999888420105,0.7547482252120972,0.7278000116348267,-0.10610002279281616,30.428855300000578
ReLU+Drop0.8,relu,0.8,50,2048,1.3365459442138672,0.5052333474159241,0.9302248954772949,0.7208999991416931,-0.21566665172576904,30.73677869999665
ReLU+Drop0.9,relu,0.9,50,2048,2.0175745487213135,0.25485000014305115,1.8515747785568237,0.475600004196167,-0.22075000405311584,31.02574420000019
Sigmoid,sigmoid,0.0,50,4096,2.0541601181030273,0.5573166608810425,2.051664352416992,0.5536999702453613,0.0036166906356811523,27.7612838999994
ReLU,relu,0.0,50,4096,0.619726836681366,0.798466682434082,0.6374404430389404,0.7878999710083008,0.01056671142578125,27.482211300004565
ReLU+Dropout,relu,0.3,50,4096,0.8316706418991089,0.7070500254631042,0.7145766019821167,0.7540000081062317,-0.04694998264312744,30.054643000003125
GELU,gelu,0.0,50,4096,0.6358760595321655,0.7927500009536743,0.6536439061164856,0.7804999947547913,0.012250006198883057,29.019538900000043
Mish,mish,0.0,50,4096,0.6174984574317932,0.7932999730110168,0.6331632733345032,0.7861999869346619,0.0070999860763549805,30.387075300001015
ReLU+Drop0.1,relu,0.1,50,4096,0.6879792809486389,0.769599974155426,0.6458513140678406,0.7840999960899353,-0.014500021934509277,30.006540399997903
ReLU+Drop0.2,relu,0.2,50,4096,0.7507588267326355,0.7404000163078308,0.6739927530288696,0.7646999955177307,-0.024299979209899902,30.235641599996598
ReLU+Drop0.4,relu,0.4,50,4096,0.8835477828979492,0.6908666491508484,0.7297407984733582,0.7429999709129333,-0.05213332176208496,30.500477499997942
ReLU+Drop0.5,relu,0.5,50,4096,0.9681481719017029,0.6526166796684265,0.770160436630249,0.7163000106811523,-0.06368333101272583,30.400771699998586
ReLU+Drop0.6,relu,0.6,50,4096,1.0939432382583618,0.6025333404541016,0.844691812992096,0.7024999856948853,-0.09996664524078369,30.436644800000067
ReLU+Drop0.7,relu,0.7,50,4096,1.2861275672912598,0.5299500226974487,0.9359918832778931,0.6937000155448914,-0.16374999284744263,30.216911499999696
ReLU+Drop0.8,relu,0.8,50,4096,1.7029951810836792,0.3928000032901764,1.3908921480178833,0.6606000065803528,-0.2678000032901764,30.719499499995436
ReLU+Drop0.9,relu,0.9,50,4096,2.194561243057251,0.19763332605361938,2.1271090507507324,0.44670000672340393,-0.24906668066978455,31.09809690000111
Sigmoid,sigmoid,0.0,50,8192,2.181990146636963,0.5654000043869019,2.1808831691741943,0.5648000240325928,0.000599980354309082,28.686052400000335
ReLU,relu,0.0,50,8192,0.7315253019332886,0.7662333250045776,0.7462431192398071,0.7537999749183655,0.012433350086212158,28.912320800001908
ReLU+Dropout,relu,0.3,50,8192,0.9757590889930725,0.6596333384513855,0.8302252888679504,0.7174000144004822,-0.05776667594909668,32.77193070000067
GELU,gelu,0.0,50,8192,0.7684672474861145,0.746916651725769,0.7796756029129028,0.737500011920929,0.009416639804840088,32.21521849999408
Mish,mish,0.0,50,8192,0.7563897371292114,0.746749997138977,0.7709575891494751,0.7368999719619751,0.009850025177001953,35.22264909999649
ReLU+Drop0.1,relu,0.1,50,8192,0.8438572883605957,0.7134833335876465,0.7838764786720276,0.7371000051498413,-0.023616671562194824,35.08721230000083
ReLU+Drop0.2,relu,0.2,50,8192,0.9044306874275208,0.6863833069801331,0.7989352345466614,0.7276999950408936,-0.0413166880607605,35.789018499999656
ReLU+Drop0.4,relu,0.4,50,8192,1.0712382793426514,0.6191666722297668,0.8853908181190491,0.689300000667572,-0.07013332843780518,35.90784700000222
ReLU+Drop0.5,relu,0.5,50,8192,1.1706445217132568,0.5867499709129333,0.9242967963218689,0.6840000152587891,-0.09725004434585571,33.40016660000401
ReLU+Drop0.6,relu,0.6,50,8192,1.3453936576843262,0.5184000134468079,1.0406020879745483,0.6704000234603882,-0.15200001001358032,32.91456330000074
ReLU+Drop0.7,relu,0.7,50,8192,1.5774422883987427,0.43851667642593384,1.2317662239074707,0.6653000116348267,-0.22678333520889282,31.78979260000051
ReLU+Drop0.8,relu,0.8,50,8192,1.934656023979187,0.29785001277923584,1.6530312299728394,0.6123999953269958,-0.31454998254776,31.112652699994214
ReLU+Drop0.9,relu,0.9,50,8192,2.2554049491882324,0.16705000400543213,2.2153396606445312,0.415800005197525,-0.2487500011920929,31.577427299998817
Sigmoid,sigmoid,0.0,50,16384,2.2322394847869873,0.5286333560943604,2.23178768157959,0.5299000144004822,-0.0012666583061218262,28.023808999998437
ReLU,relu,0.0,50,16384,0.9388189911842346,0.6939333081245422,0.9471406936645508,0.6833000183105469,0.010633289813995361,28.198739399995247
ReLU+Dropout,relu,0.3,50,16384,1.207868218421936,0.5945333242416382,1.0338226556777954,0.6801000237464905,-0.0855666995048523,30.922845100001723
